PUF_ID,sample,fpl,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_3,FWB1_4,FWB1_5,FWB1_6,FWB2_1,FWB2_2,FWB2_3,FWB2_4,FSscore,FS1_1,FS1_2,FS1_3,FS1_4,FS1_5,FS1_6,FS1_7,FS2_1,FS2_2,FS2_3,SUBKNOWL1,ACT1_1,ACT1_2,FINGOALS,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,FINKNOWL1,FINKNOWL2,FINKNOWL3,FK1correct,FK2correct,FK3correct,KHscore,KHKNOWL1,KHKNOWL2,KHKNOWL3,KHKNOWL4,KHKNOWL5,KHKNOWL6,KHKNOWL7,KHKNOWL8,KHKNOWL9,KH1correct,KH2correct,KH3correct,KH4correct,KH5correct,KH6correct,KH7correct,KH8correct,KH9correct,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,OBJNUMERACY1,ON2correct,ON1correct,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,SOCSEC2,SOCSEC3,LIFEEXPECT,HHEDUC,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,RETIRE,MILITARY,Military_Status,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt
7518,1,3,7,7,7,56,3,5,3,3,3,3,2,4,2,2,82,5,5,5,5,5,5,5,5,5,2,5,5,4,0,5,5,5,5,4,4,3,4,3,4,1,7,5,2,3,6,5,4,2,1,1,2,1,0,1,-.909,3,3,3,1,2,1,3,2,1,1,1,0,1,0,0,0,1,1,2,2,2,3,0,-2,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,0,1,1,1,1,1,1,0,1,0,4,1,1,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,-1,1,0,5,5,5,0,4,5,2,0,1,1,4,4,5,5,0,0,0,1,0,0,0,0,0,0,6,4,-2,-2,67,3,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,1,3,7,1,1,2,3,0,0,1,0,2,0,1.21981516268693
8667,1,1,5,7,7,40,3,3,3,2,3,3,5,2,3,5,45,3,3,3,3,3,3,3,4,4,2,6,4,3,0,3,3,3,3,3,3,3,5,2,6,0,7,4,3,5,6,1,3,3,1,3,2,1,1,1,-.188,2,3,1,1,1,2,4,1,1,0,1,0,1,1,1,1,0,1,3,3,2,99,0,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,2,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,-1,3,0,1,0,1,1,0,0,2,0,1,1,2,2,80,4,2,1,0,4,1,3,3,5,5,0,0,0,0,0,0,0,0,0,1,5,3,-2,-2,65,100,3,-1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,-2,0,5,3,3,3,4,2,4,1,1,1,4,9,0,0,1,0,3,1,.740235742058045
11316,1,3,5,3,4,41,3,2,3,3,4,5,4,2,3,4,51,4,3,3,3,3,4,4,5,4,3,5,4,4,1,4,4,4,3,5,4,2,5,5,5,0,1,5,3,3,4,5,3,3,1,3,2,1,1,1,-.57,3,3,2,1,2,2,2,3,2,1,1,1,1,0,1,0,0,0,2,2,1,3,0,-2,-2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,2,1,1,2,2,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,2,4,1,1,0,1,1,0,1,2,1,1,2,3,2,100,3,1,2,0,3,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,4,3,1,62,-2,70,4,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,-2,0,5,6,2,4,1,2,1,3,3,1,3,5,0,0,0,0,1,1,.771035483823076
11988,1,1,1,1,2,14,1,1,5,1,5,5,5,1,5,5,75,5,5,5,5,1,5,5,5,5,3,3,3,1,0,4,4,3,3,3,3,3,5,1,5,7,7,4,2,1,4,3,1,3,1,3,2,1,1,1,-.57,2,3,2,1,1,2,2,3,2,0,1,1,1,1,1,0,0,0,3,3,5,1,0,-2,-2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,3,3,3,3,1,1,1,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-2,1,1,0,1,0,0,0,0,0,3,1,0,3,4,3,100,2,1,1,0,5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,3,2,-2,-2,65,0,3,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-2,0,5,4,3,3,3,2,2,1,4,0,3,6,0,0,0,0,2,1,1.73980588635218
12459,1,3,6,6,1,85,5,5,1,5,1,1,1,5,2,1,59,4,5,4,4,4,4,4,5,2,1,5,4,4,0,4,3,3,3,5,5,4,1,3,3,7,7,3,1,1,2,4,3,1,3,1,2,0,0,1,-.188,2,3,1,1,1,2,4,2,1,0,1,0,1,1,1,1,1,1,1,1,2,1,0,4,1,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,3,4,4,100,3,4,2,0,1,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,4,4,1,65,-2,-2,4,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,8,1,3,1,2,2,7,1,1,4,8,0,0,0,0,2,0,.398072953530557
9863,1,3,7,7,7,69,4,4,2,5,1,1,2,4,1,1,70,4,5,5,4,5,5,5,5,5,1,7,5,5,1,5,5,5,5,5,5,5,5,6,6,1,1,5,1,6,6,5,4,3,1,3,2,1,1,1,.242,3,3,2,2,2,2,4,2,1,1,1,1,0,0,1,1,1,1,1,1,2,4,0,2,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,-1,3,0,1,0,0,1,1,0,2,0,1,3,4,3,100,4,5,2,0,1,1,4,4,5,5,0,0,0,0,0,0,0,0,0,1,7,4,-2,-2,65,100,3,-1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,1,2,5,2,3,4,1,2,8,1,1,3,7,0,0,0,0,2,0,.448201254527279
13407,1,1,4,4,5,32,3,2,5,2,5,5,4,2,2,5,41,3,5,3,3,1,2,3,3,3,2,4,4,3,0,2,3,3,2,5,3,1,1,4,6,0,0,3,4,2,2,5,3,1,1,2,1,1,0,0,-.909,2,3,1,1,2,2,4,4,1,0,1,0,1,0,1,1,0,1,2,2,1,3,0,-2,-2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,1,1,1,1,1,1,2,0,1,1,1,1,50,4,1,1,0,4,3,2,2,3,4,1,0,0,0,1,0,0,0,0,0,6,3,-2,-2,65,100,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,1,4,2,1,1,1,1,4,1,3,7,0,0,0,0,1,0,1.19622835520067
12802,1,3,6,4,4,49,3,2,3,3,4,4,3,3,2,3,50,4,4,3,4,2,4,2,4,4,3,4,4,3,1,2,3,3,2,4,3,4,3,2,5,0,0,3,3,4,4,3,3,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,1,1,2,1,1,99,0,3,99,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,1,1,1,1,1,1,1,2,1,1,3,4,2,95,4,5,2,0,2,2,2,2,-1,-1,0,0,0,0,0,0,0,1,0,0,6,4,1,66,-2,100,5,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,7,2,5,1,2,1,2,3,1,3,5,0,0,0,0,1,0,.557678007851231
9625,1,3,5,5,5,61,4,3,2,3,2,3,2,3,1,2,44,3,2,3,3,3,4,4,3,3,3,4,5,4,0,3,4,4,4,5,4,5,2,6,4,1,1,4,3,6,5,2,3,3,1,3,2,1,1,1,.712,3,3,2,1,2,2,4,2,1,1,1,1,1,0,1,1,1,1,1,2,1,6,0,-2,-2,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,0,1,0,1,1,1,1,2,1,1,2,3,4,90,4,4,2,0,3,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,3,4,-2,-2,70,99,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,4,1,2,1,8,4,1,3,5,0,0,0,0,1,1,1.84062405802501
13094,1,3,6,6,6,50,2,4,3,3,3,3,2,1,3,3,44,3,4,3,3,4,2,4,3,3,3,5,5,3,1,3,4,4,3,4,4,1,5,5,6,1,1,4,3,2,6,3,3,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,4,4,1,1,1,1,1,1,1,1,0,1,2,1,2,6,0,3,3,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,2,2,1,0,0,0,4,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-2,1,5,0,1,0,1,1,1,1,2,1,1,3,4,3,85,4,3,2,1,2,2,3,3,2,4,0,0,1,0,1,0,0,1,0,0,6,4,-2,-2,68,10,5,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,4,1,1,4,9,1,1,1,1,0,0,0,1,3,0,.815617648809735
13664,1,3,4,3,3,71,4,5,2,4,2,1,2,5,1,1,57,4,4,4,4,4,4,4,4,4,2,6,5,4,1,4,4,4,4,5,5,5,5,6,5,0,0,3,3,4,6,2,4,3,1,3,2,1,1,1,.242,3,3,3,1,1,2,3,2,1,1,1,0,1,1,1,0,1,1,1,1,2,5,0,3,98,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,1,1,1,0,0,2,1,1,3,2,3,85,2,3,1,1,4,2,3,2,2,1,0,1,0,0,0,0,1,0,0,0,2,3,1,62,-2,85,3,-1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,6,2,3,1,2,2,6,1,1,4,9,0,0,0,0,2,0,.467732194611889
11317,1,3,6,7,7,71,3,5,1,4,2,1,1,3,1,2,78,5,5,5,5,4,5,5,5,5,2,6,5,5,1,5,5,5,5,5,4,4,4,4,6,1,1,5,3,5,6,1,4,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,-2,-2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-2,1,4,0,1,0,1,1,1,1,2,1,1,5,5,4,85,3,3,2,0,2,1,3,4,5,5,1,0,0,0,0,0,0,0,0,0,7,4,-2,-2,68,85,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,4,2,1,1,6,4,1,3,5,0,0,0,0,1,0,.961906816651887
10505,1,3,6,6,6,47,2,2,3,2,3,5,2,3,3,4,30,3,2,1,1,1,3,3,3,3,4,2,5,3,0,4,4,3,3,5,4,1,5,4,4,0,1,4,2,6,5,4,3,3,1,3,2,1,1,1,-.188,3,1,1,1,1,2,3,2,1,1,0,0,1,1,1,0,1,1,2,1,2,4,0,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,2,1,1,0,0,0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,0,2,0,1,2,3,3,75,3,4,1,0,4,1,2,4,3,2,0,0,0,0,0,0,0,0,0,1,5,4,0,-2,-2,75,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,6,2,3,1,2,2,9,1,0,3,5,0,0,0,0,2,1,.68852853955834
8889,1,3,7,7,7,73,5,5,1,4,1,3,1,5,1,2,69,5,5,3,4,4,5,5,5,5,3,5,5,5,1,2,3,4,3,5,5,5,3,6,6,1,1,5,3,3,6,4,3,3,1,3,2,1,1,1,-.188,2,3,2,1,1,2,3,1,1,0,1,1,1,1,1,0,0,1,1,1,2,7,0,4,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,1,1,0,0,2,1,1,3,3,3,100,4,3,2,1,2,2,3,4,2,3,0,0,0,0,0,0,1,0,0,0,7,4,-2,-2,67,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,2,1,1,2,9,1,1,1,1,0,0,0,0,2,0,1.41274047381618
7952,1,3,6,6,6,51,4,4,2,4,4,3,3,2,2,3,44,3,4,3,3,3,3,2,4,4,3,5,5,4,1,4,3,4,2,5,3,1,3,3,5,1,1,3,3,3,5,1,3,3,1,3,2,1,1,1,.242,3,3,2,1,1,2,3,3,1,1,1,1,1,1,1,0,0,1,2,1,4,5,0,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,-2,1,4,0,0,0,0,0,0,0,2,1,1,3,4,3,50,5,3,1,0,4,2,2,3,4,4,0,0,0,0,0,0,0,1,0,0,5,4,-2,-2,66,85,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,4,1,2,3,8,1,1,3,5,0,0,0,0,3,0,1.47780106182218
13544,1,2,4,1,3,30,1,1,5,1,1,5,5,2,5,3,13,1,1,1,1,1,1,2,1,2,5,2,2,3,0,4,2,2,2,1,2,1,4,5,5,7,7,1,2,4,1,3,2,2,3,3,2,0,1,1,-.909,1,1,1,1,1,2,2,2,2,0,0,0,1,1,1,0,1,0,2,3,3,1,0,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,3,1,3,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,1,0,0,1,1,0,2,0,1,2,3,4,0,2,1,1,0,5,3,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,3,-2,-2,61,30,3,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,-2,0,5,2,4,2,1,1,5,3,4,1,1,2,0,0,0,0,4,0,2.13542372254876
11191,1,3,6,5,6,61,4,3,2,4,2,3,2,3,1,3,57,4,4,4,4,4,4,4,4,4,2,5,4,4,1,4,4,4,4,5,4,5,4,5,5,0,0,4,3,4,5,5,3,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,4,4,1,1,1,1,1,1,1,1,0,1,2,1,2,7,0,3,2,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,1,1,1,0,0,1,0,0,2,1,1,4,3,2,85,2,2,2,0,3,2,3,3,4,4,0,0,0,0,0,0,0,1,0,0,3,4,1,65,-2,90,5,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,2,1,2,7,1,5,2,1,2,9,1,1,2,3,0,0,0,0,2,0,.395461080825332
12139,1,3,6,7,7,49,3,4,4,5,4,3,2,4,3,3,60,4,4,4,4,4,4,4,5,5,3,3,4,5,1,4,5,4,4,3,4,3,5,6,6,0,1,4,3,3,3,5,3,2,1,3,1,1,1,0,-.909,2,2,2,1,2,1,3,2,1,0,0,1,1,0,0,0,1,1,2,2,4,6,0,-2,-2,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,3,1,1,2,2,2,2,2,3,0,0,0,3,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,2,0,1,5,5,5,100,4,3,1,0,4,2,4,4,5,5,0,1,1,0,1,0,0,0,0,0,4,3,-2,-2,62,100,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,3,2,2,3,4,3,1,1,2,0,0,0,0,3,0,.629677360492704
9126,1,2,4,3,3,46,1,2,3,4,5,5,3,3,1,3,51,3,4,3,4,4,4,4,4,2,2,5,4,4,0,3,4,4,3,5,4,5,4,4,5,0,1,4,2,1,6,3,4,3,1,3,2,1,1,1,.242,3,3,3,1,1,2,4,1,1,1,1,0,1,1,1,1,0,1,1,3,2,3,0,-2,-2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,1,8,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,1,0,1,0,2,1,1,3,2,1,85,2,5,2,0,3,2,4,4,5,4,0,1,0,0,0,0,0,0,0,0,4,3,-2,-2,68,80,4,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,-2,0,5,5,2,2,1,2,4,3,3,1,3,5,0,0,0,0,4,0,1.23146278036851
7520,1,3,6,6,6,42,3,4,3,3,3,4,4,1,3,4,61,5,5,4,4,4,4,3,4,4,2,5,4,4,1,4,4,4,3,5,3,2,4,3,3,0,0,4,4,2,5,6,3,3,1,3,2,1,1,1,-.188,2,3,3,1,1,2,3,2,1,0,1,0,1,1,1,0,1,1,2,2,1,5,1,-2,-2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,0,1,1,1,1,1,1,0,0,0,4,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,1,1,1,1,1,0,1,2,1,1,5,5,5,10,3,3,1,1,4,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,4,4,-2,-2,65,100,5,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,5,1,1,3,7,3,1,3,5,0,0,0,1,1,0,.469347785971541
12665,1,1,4,4,7,45,3,3,5,3,3,3,3,2,3,3,41,3,2,2,2,2,5,4,4,2,3,6,4,4,1,4,4,3,4,5,4,4,4,4,5,7,1,4,2,3,2,5,3,2,3,3,2,0,1,1,-.909,2,1,1,1,1,2,4,1,2,0,0,0,1,1,1,1,0,0,2,2,3,2,1,-2,-2,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,1,8,3,2,1,2,1,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,-2,1,2,1,1,1,1,1,0,1,2,0,1,3,5,3,50,3,1,2,0,4,1,3,3,2,3,0,0,0,0,0,0,0,0,0,1,3,2,-2,-2,67,50,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,2,5,1,5,1,3,7,0,0,0,1,4,0,.94243184972882
7356,1,3,5,5,5,47,3,3,2,3,3,5,3,4,3,4,54,4,3,4,4,3,4,4,4,4,4,6,5,4,1,5,5,5,5,5,4,1,5,5,5,1,0,3,3,3,4,3,3,3,1,3,2,1,1,1,.242,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,2,1,2,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,1,0,1,2,1,2,3,1,0,0,0,4,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,3,0,0,0,0,0,0,0,2,1,1,2,2,2,100,3,3,2,0,4,3,4,4,3,3,0,0,0,0,1,0,0,0,0,0,5,3,-2,-2,62,76,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,3,1,1,2,4,5,1,1,2,0,0,0,0,2,0,.728748944816934
11801,1,1,6,5,6,48,1,1,4,3,3,2,5,1,1,1,26,2,2,1,1,1,2,2,4,2,4,4,4,2,1,3,2,4,2,4,2,1,5,2,3,7,7,1,1,2,2,2,3,2,1,1,2,1,0,1,-1.215,3,1,3,2,1,2,2,4,1,1,0,0,0,1,1,0,0,1,1,3,3,3,1,-2,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,1,0,0,0,-1,0,0,-1,-1,-1,-1,2,1,1,1,2,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,6,3,-2,-2,67,25,2,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,3,3,1,2,1,4,1,4,1,3,5,0,0,0,0,4,0,1.60975819147801
11037,2,3,5,6,7,60,3,4,2,4,2,4,2,4,2,2,52,4,4,3,3,4,4,4,4,3,2,5,5,4,0,4,4,4,2,5,5,5,5,5,6,0,0,5,2,3,4,3,4,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,0,3,99,99,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-2,1,3,0,1,1,1,1,1,1,2,0,1,3,2,3,90,3,5,2,0,2,2,3,3,4,3,0,0,0,0,0,0,0,1,0,0,6,4,1,62,-2,-2,3,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,8,1,3,1,2,1,5,2,1,4,8,0,0,0,0,1,0,.556347815696876
10865,2,3,6,6,6,54,3,3,3,3,3,5,2,3,1,3,50,4,4,3,3,3,4,4,4,4,4,4,4,3,1,4,4,4,4,5,5,3,5,5,5,0,0,4,4,5,5,6,4,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,1,1,1,1,1,3,0,1,2,6,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1,1,1,1,1,1,0,1,0,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-2,-1,3,1,1,1,1,1,1,1,2,0,1,3,3,3,4,5,3,2,0,3,3,3,3,4,4,0,0,1,0,1,0,1,1,1,0,2,4,1,66,-2,100,4,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,7,2,4,1,1,1,5,3,1,3,7,0,0,0,0,1,0,.5338331033253541
9626,1,3,6,7,7,56,3,4,2,3,3,3,3,3,1,2,42,3,3,3,3,3,3,2,4,3,2,5,5,3,0,2,3,3,2,5,3,1,4,2,4,1,0,3,3,4,5,5,3,3,1,3,2,1,1,1,.242,3,3,2,1,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,1,2,4,0,2,2,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,2,0,0,0,1,1,0,0,2,1,1,4,3,4,90,4,2,2,0,4,3,3,3,5,5,1,0,1,0,1,0,1,0,0,0,6,4,-2,-2,70,65,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,4,5,1,1,2,8,5,0,2,4,0,0,0,0,2,0,.47478101054196
10866,1,3,6,5,5,51,3,3,2,4,3,3,3,3,3,3,44,3,4,3,3,2,3,3,4,4,3,4,4,3,1,2,2,3,3,4,3,1,2,4,5,7,1,4,3,2,5,3,3,3,1,3,2,1,1,1,.712,2,3,2,1,1,2,4,2,1,0,1,1,1,1,1,1,1,1,1,1,2,5,0,98,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,1,1,1,1,1,1,0,0,0,3,1,1,1,0,1,8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,4,1,1,0,0,1,1,1,2,1,1,2,4,3,85,4,4,2,0,3,2,2,3,4,4,1,1,0,0,0,0,1,0,0,0,5,3,-2,-2,70,100,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,3,1,1,1,6,1,1,4,9,0,0,0,0,1,0,.9379121198635551
